Host ID,Host Lat,Host Lng,TOWN,NAME,COUNTRY,Address1,Postcode,PNO,NSF,Branch IDs,Venue ID,Venue Name,Venue Distance,Venue Address,Venue Lat,Venue Lng,Venue Category
TS0042,52.0588660472471,1.15431088614475,IPSWICH,IPSWICH,ENG,Unit 1,IP1 3BB,1868,3100,"TM7401,TS0042",4dda5438d4c05d50972d8bba,JD Sports,192,"['15 / 19 Westgate Street', 'Ipswich', 'Suffolk', 'IP1 3DR', 'United Kingdom']",52.05827618154913,1.1516600847244263,Sporting Goods Shop
TS0050,52.627002755273,1.29281231352466,NORWICH,NORWICH,ENG,15/17 The Haymarket,NR2 1QL,8513,11500,"TM7232,TS0050",552f9959498e43895d1fe4f6,JD Sports,266,"['213 Merchants Hall Chapelfield Rd (Chapelfield Rd)', 'Norwich', 'Norfolk', 'NR2 1SU', 'United Kingdom']",52.625503995099365,1.289742887020111,Sporting Goods Shop
TS0054,51.8484270078133,-0.383334156316419,LUTON,LUTON,ENG,65-67 Arndale Centre,LU1 3TP,1474,3751,"TM7036,TS0054",4c39a9973849c928aaa1c1b1,JD Sports,1785,"['High Wycombe', 'Buckinghamshire', 'United Kingdom']",51.835648,-0.39903,Sporting Goods Shop
TS0054,51.8484270078133,-0.383334156316419,LUTON,LUTON,ENG,65-67 Arndale Centre,LU1 3TP,1474,3751,"TM7036,TS0054",4e4e3bc3d4c0b6da5d6bf22d,JD Sports,3602,"['Luton Airport (After Security)', 'Luton', 'LU2 9LR', 'United Kingdom']",51.88038,-0.375074,Sporting Goods Shop
TS0054,51.8484270078133,-0.383334156316419,LUTON,LUTON,ENG,65-67 Arndale Centre,LU1 3TP,1474,3751,"TM7036,TS0054",4ef4d77f5c5cf3ede6a48a66,JD Sports,4141,"['Unit 111-115, The Mall', 'Luton', 'LU1 2TH', 'United Kingdom']",51.87985229171656,-0.41557878255844116,Sporting Goods Shop
TS0057,53.5914121,-0.6486276,SCUNTHORPE,SCUNTHORPE,ENG,85/87 High Street,DN15 6LY,2180,1981,"TM7493,TS0057",51fcd166498ed0b6a69fef43,JD Sports,208,"['57 - 59 High Street', 'Scunthorpe', 'North Lincolnshire', 'DN15 6SB', 'United Kingdom']",53.59222860378956,-0.6457820534706116,Sporting Goods Shop
TS0058,55.8748242927602,-4.36400470703203,GLASGOW (BRAEHEAD PARK),BRAEHEAD PARK,SCO,Unit Lr42/lr43 Braehead Shopping Centre,G51 4BP,309,6400,"TM7813,TS0058",4fef1b16e4b09cfafdd1dedb,JD Sports,118,"['Unit 58/59, Lower Level, Braehead Sc (Kings Inch Rd)', 'Glasgow City', 'G51 4BP', 'United Kingdom']",55.87587199062784,-4.364382999999975,Sporting Goods Shop
TS0058,55.8748242927602,-4.36400470703203,GLASGOW (BRAEHEAD PARK),BRAEHEAD PARK,SCO,Unit Lr42/lr43 Braehead Shopping Centre,G51 4BP,309,6400,"TM7813,TS0058",5a8ecd4a5a2c9117b2eca903,JD Sports,4189,"['Unit 79 Sylvania Way', 'Clydebank', 'West Dunbartonshire', 'G81 2RR', 'United Kingdom']",55.90499338841441,-4.404138922691345,Sporting Goods Shop
TS0058,55.8748242927602,-4.36400470703203,GLASGOW (BRAEHEAD PARK),BRAEHEAD PARK,SCO,Unit Lr42/lr43 Braehead Shopping Centre,G51 4BP,309,6400,"TM7813,TS0058",5182b87a498e9f19eac5d907,JD Sports,7204,"['87-91 Argyle Street (St Enoch Shopping Centre)', 'Glasgow', 'Glasgow City', 'G2 8BJ', 'United Kingdom']",55.85771785989028,-4.252762906745943,Sporting Goods Shop
TS0058,55.8748242927602,-4.36400470703203,GLASGOW (BRAEHEAD PARK),BRAEHEAD PARK,SCO,Unit Lr42/lr43 Braehead Shopping Centre,G51 4BP,309,6400,"TM7813,TS0058",55eaf05f498e8edb05e64cbc,JD Sports,6145,"['Unit 65 Silverburn Centre, Barrhead Road (Barrhead Rd)', 'Glasgow', 'Glasgow City', 'G53 6AG', 'United Kingdom']",55.82106136560886,-4.3416836857795715,Sporting Goods Shop
TS0058,55.8748242927602,-4.36400470703203,GLASGOW (BRAEHEAD PARK),BRAEHEAD PARK,SCO,Unit Lr42/lr43 Braehead Shopping Centre,G51 4BP,309,6400,"TM7813,TS0058",5cc0961aecb3ed002526ee0b,JD Sports,4507,"['Departure Lounge', 'Paisley', 'Renfrewshire', 'PA3', 'United Kingdom']",55.864865,-4.433959,Sporting Goods Shop
TS0058,55.8748242927602,-4.36400470703203,GLASGOW (BRAEHEAD PARK),BRAEHEAD PARK,SCO,Unit Lr42/lr43 Braehead Shopping Centre,G51 4BP,309,6400,"TM7813,TS0058",4e95865e722ed789ed0bf5e2,JD Sports,10518,"['Unit 33 Forge Shopping Centre', 'Glasgow', 'Glasgow City', 'G31 4EB', 'United Kingdom']",55.85374238397631,-4.199872612953186,Sporting Goods Shop
TS0058,55.8748242927602,-4.36400470703203,GLASGOW (BRAEHEAD PARK),BRAEHEAD PARK,SCO,Unit Lr42/lr43 Braehead Shopping Centre,G51 4BP,309,6400,"TM7813,TS0058",4e14305518a8b99f10ad7e67,JD Sports,7450,"['186 Trongate (Glassford St)', 'Glasgow', 'Glasgow City', 'G1 5RY', 'United Kingdom']",55.85752713631158,-4.248780012130737,Sporting Goods Shop
TS0062,51.7514436289406,-0.338007658397477,ST ALBANS,ST ALBANS,ENG,Unit 15,AL1 3HL,1602,4803,"TM7758,TS0062",5a8ecefabd40091eb21d9171,JD Sports,9185,"['Unit 15 The Marlowes Sc', 'Hemel Hempstead', 'Hertfordshire', 'HP1 1DX', 'United Kingdom']",51.74946954033304,-0.4712507128715515,Sporting Goods Shop
TS0062,51.7514436289406,-0.338007658397477,ST ALBANS,ST ALBANS,ENG,Unit 15,AL1 3HL,1602,4803,"TM7758,TS0062",4c77a02b923ba143a78567e6,JD Sports,6826,"['Hatfield Park Plaza, Comet Way (Comet Way)', 'Hatfield', 'Hertfordshire', 'AL10 0XX', 'United Kingdom']",51.760739,-0.240079,Sporting Goods Shop
TS0062,51.7514436289406,-0.338007658397477,ST ALBANS,ST ALBANS,ENG,Unit 15,AL1 3HL,1602,4803,"TM7758,TS0062",4c39a9973849c928aaa1c1b1,JD Sports,10272,"['High Wycombe', 'Buckinghamshire', 'United Kingdom']",51.835648,-0.39903,Sporting Goods Shop
TS0062,51.7514436289406,-0.338007658397477,ST ALBANS,ST ALBANS,ENG,Unit 15,AL1 3HL,1602,4803,"TM7758,TS0062",5b7f1a2f3abcaf002ceacaab,JD Sports,10765,"['Unit 23 The Howard Sc', 'Welwyn Garden City', 'Hertfordshire', 'AL8 6HA', 'United Kingdom']",51.80122604740225,-0.20401149988174438,Sporting Goods Shop
TS0063,52.2910216333333,-1.53474126666667,LEAMINGTON SPA,LEAMINGTON SPA,ENG,4 Upper Mallstreet,CV32 4XT,1875,4300,"TM7193,TS0063",4d9dd22f5c33a35d530b0aa1,JD Sports,3446,['United Kingdom'],52.320816,-1.5485,Sporting Goods Shop
TS0065,53.7966088579932,-1.5427127939693,LEEDS,LEEDS (TRINITY),ENG,44 Briggate,LS1 6HD,945,23550,"TM7202,TS0065",4bf90c63b182c9b6da5b785a,JD Sports,69,"['132 Briggate', 'Leeds', 'LS1 6HF', 'United Kingdom']",53.7971172,-1.5420968,Sporting Goods Shop
TS0065,53.7966088579932,-1.5427127939693,LEEDS,LEEDS (TRINITY),ENG,44 Briggate,LS1 6HD,945,23550,"TM7202,TS0065",59ff22af2a7ab640b4fc2865,JD Sports,4701,"['Unit 3, Bridge Shopping Park', 'Leeds', 'LS5 3BL', 'United Kingdom']",53.81739145504868,-1.6049748659133911,Sporting Goods Shop
TS0065,53.7966088579932,-1.5427127939693,LEEDS,LEEDS (TRINITY),ENG,44 Briggate,LS1 6HD,945,23550,"TM7202,TS0065",4d7fb80a95c1a143d3a4eaf2,JD Sports,4747,"['Unit 45 White Rose Sc (Dewsbury Rd)', 'Leeds', 'LS11 8LU', 'United Kingdom']",53.7581482,-1.5738823,Sporting Goods Shop
TS0069,53.1448375484697,-1.19926521197409,MANSFIELD,MANSFIELD,ENG,Units 28-29,NG18 1SU,1841,3600,"TM7963,TS0069",4f9264b1e4b05b20efd7a6e2,JD Sports,65,"['5 East Mall Four Seasons Sc (East Mall)', 'Mansfield', 'Nottinghamshire', 'NG18 1SN', 'United Kingdom']",53.145073117640486,-1.198360025882721,Sporting Goods Shop
TS0069,53.1448375484697,-1.19926521197409,MANSFIELD,MANSFIELD,ENG,Units 28-29,NG18 1SU,1841,3600,"TM7963,TS0069",4d308dc6d902236aa49354e4,JD Sports,4742,"['Unit 8 Idlewells Sc', 'Sutton in Ashfield', 'Nottinghamshire', 'NG17 1BJ', 'United Kingdom']",53.12532093389843,-1.2623955423279085,Sporting Goods Shop
TS0071,55.8575162318156,-4.25227214173861,GLASGOW,GLASGOW (ARGYLE ST),SCO,Unit 7/8,G2 8BJ,2167,13800,"TM7541,TS0071",5182b87a498e9f19eac5d907,JD Sports,37,"['87-91 Argyle Street (St Enoch Shopping Centre)', 'Glasgow', 'Glasgow City', 'G2 8BJ', 'United Kingdom']",55.85771785989028,-4.252762906745943,Sporting Goods Shop
TS0071,55.8575162318156,-4.25227214173861,GLASGOW,GLASGOW (ARGYLE ST),SCO,Unit 7/8,G2 8BJ,2167,13800,"TM7541,TS0071",4fef1b16e4b09cfafdd1dedb,JD Sports,7294,"['Unit 58/59, Lower Level, Braehead Sc (Kings Inch Rd)', 'Glasgow City', 'G51 4BP', 'United Kingdom']",55.87587199062784,-4.364382999999975,Sporting Goods Shop
TS0071,55.8575162318156,-4.25227214173861,GLASGOW,GLASGOW (ARGYLE ST),SCO,Unit 7/8,G2 8BJ,2167,13800,"TM7541,TS0071",4bf93d4f8d30d13ae8da0118,JD Sports,7251,"['Unit 13 Glasgow Fort Shopping Park', 'Glasgow', 'Glasgow City', 'G34 9DL', 'United Kingdom']",55.87176407753276,-4.139003932540845,Sporting Goods Shop
TS0071,55.8575162318156,-4.25227214173861,GLASGOW,GLASGOW (ARGYLE ST),SCO,Unit 7/8,G2 8BJ,2167,13800,"TM7541,TS0071",5a8ecd4a5a2c9117b2eca903,JD Sports,10855,"['Unit 79 Sylvania Way', 'Clydebank', 'West Dunbartonshire', 'G81 2RR', 'United Kingdom']",55.90499338841441,-4.404138922691345,Sporting Goods Shop
TS0071,55.8575162318156,-4.25227214173861,GLASGOW,GLASGOW (ARGYLE ST),SCO,Unit 7/8,G2 8BJ,2167,13800,"TM7541,TS0071",4e14305518a8b99f10ad7e67,JD Sports,218,"['186 Trongate (Glassford St)', 'Glasgow', 'Glasgow City', 'G1 5RY', 'United Kingdom']",55.85752713631158,-4.248780012130737,Sporting Goods Shop
TS0071,55.8575162318156,-4.25227214173861,GLASGOW,GLASGOW (ARGYLE ST),SCO,Unit 7/8,G2 8BJ,2167,13800,"TM7541,TS0071",4e95865e722ed789ed0bf5e2,JD Sports,3300,"['Unit 33 Forge Shopping Centre', 'Glasgow', 'Glasgow City', 'G31 4EB', 'United Kingdom']",55.85374238397631,-4.199872612953186,Sporting Goods Shop
TS0071,55.8575162318156,-4.25227214173861,GLASGOW,GLASGOW (ARGYLE ST),SCO,Unit 7/8,G2 8BJ,2167,13800,"TM7541,TS0071",5cc0961aecb3ed002526ee0b,JD Sports,11379,"['Departure Lounge', 'Paisley', 'Renfrewshire', 'PA3', 'United Kingdom']",55.864865,-4.433959,Sporting Goods Shop
TS0080,49.2066455,-2.19853843874458,ST HELIER,JERSEY,JER,40 King Street,JE2 4WE,6044,1545,"TM7182,TS0080",4c7f9c0cd51ea143b1005b9f,JD Sports,7073,"['42 King St', 'St Helier', 'JE2 4WE', 'Jersey']",49.18466171983802,-2.107298939557211,Sporting Goods Shop
TS0088,56.1165394,-3.9334069,STIRLING,STIRLING,SCO,Unit LSU2,FK8 2EA,1762,4300,"TM7088,TS0088",505c7c7ce4b0478c09b51e32,JD Sports,96,"['26 Thistle Centre (Goosecroft Rd)', 'Stirling', 'Stirlingshire', 'FK8 2EE', 'United Kingdom']",56.117401,-3.933485,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,4baf53ccf964a5202ef83be3,JD Sports,1165,"['Units 221 222 & 205 The Chimes (High St)', 'Uxbridge', 'Greater London', 'UB8 1GB', 'United Kingdom']",51.545247,-0.476358,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,4e5c8aead22dcfc93415b9d6,JD Sports,7230,"['Terminal 5 (LHR Airport)', 'Hounslow', 'TW6 2GA', 'United Kingdom']",51.472375,-0.48872,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,53d15722498ebc0f0897ae0c,JD Sports,6136,"['Unit 5A Lombardy Retail Park,', 'Hayes', 'Greater London', 'UB3 3EX', 'United Kingdom']",51.51729563097494,-0.40481239557266235,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,4ccd7365063a721ec1c5949a,JD Sports,11490,"['Unit S5 Two Rivers Shopping Park (Mustard Mill Rd)', 'Surrey', 'TW18 4WB', 'United Kingdom']",51.435132916648826,-0.5107542872428894,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,59cce1551b0ea516e908c89a,JD Sports,10221,"['Unit 6 Westway Cross Retail', 'Greenford', 'Greater London', 'UB6 0UW', 'United Kingdom']",51.541683,-0.33989,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,58ff3626898bdc40dcbe8b7c,JD Sports,11399,"['Unit 4B, The Centre', 'Feltham', 'Greater London', 'TW13 4BS', 'United Kingdom']",51.4465937,-0.411086,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,4ce698f5f1c6236ab06154f0,JD Sports,11506,"['St Anns Road', 'Harrow on the Hill', 'Greater London', 'HA1 1JX', 'United Kingdom']",51.5816074,-0.3371214,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,50e05967e4b0bc86ad3de844,JD Sports,7855,"['190 High Street', 'Slough', 'Berkshire', 'SL1 1JS', 'United Kingdom']",51.5081573,-0.5906257,Sporting Goods Shop
TS0100,51.537324501732,-0.487355411439916,UXBRIDGE,UXBRIDGE,ENG,"Unit 216, Upper Mall",UB8 1GE,530,1600,TM7196,4ca86cac76d3a093288c156b,JD Sports,10358,"['12A Peascod St', 'Windsor', 'Berkshire', 'SL4 1DU', 'United Kingdom']",51.482695105969945,-0.6083850206934527,Sporting Goods Shop
TS0105,54.2809367389484,-0.402678817447179,SCARBOROUGH,SCARBOROUGH,ENG,Unit 29/30,YO11 1UE,1525,1390,"TM7067,TS0105",5017d704e4b06cec540a64cd,JD Sports,95,"['109 Westborough', 'Scarborough', 'North Yorkshire', 'YO11 1LD', 'United Kingdom']",54.28174277539518,-0.4021637754631229,Sporting Goods Shop
TS0108,54.0481482863929,-2.79983885053007,LANCASTER,LANCASTER,ENG,5-7 Penny Street,LA1 1UA,1666,2205,"TM7113,TS0108",55acdeff498e8f5c024df603,JD Sports,55,"['4-6 Penny Street', 'Lancaster', 'Lancashire', 'LA1 1UA', 'United Kingdom']",54.04863555167886,-2.8000446122684934,Sporting Goods Shop
TS0116,50.9421318776602,-2.63050499627858,YEOVIL,YEOVIL,ENG,"Unit 3, 5 Vicarage Walk",BA20 1EU,1678,2225,"TM7327,TS0116",5a8ece671f74405d2101d235,JD Sports,75,"['14 Vicarage Walk (Quedam Shopping Centre)', 'Somerset', 'BA20 1EU', 'United Kingdom']",50.94211361253809,-2.6294338703155518,Sporting Goods Shop
TS0120,52.1906822,-2.2201673,WORCESTER,WORCESTER 2,ENG,Unit 3,WR1 2QE,1811,1572,"TM7006,TS0120",4d0391c3c2e53704c885b267,JD Sports,179,"['46 The Shambles', 'Worcester', 'Worcestershire', 'WR1 2RE', 'United Kingdom']",52.19223082901089,-2.2194233536720276,Sporting Goods Shop
TS0122,53.7602751909851,-1.57011081173352,LEEDS (WHITE ROSE),LEEDS WHITE ROSE,ENG,White Rose Centre,LS11 8EW,2563,6096,"TM7106,TS0122",4d7fb80a95c1a143d3a4eaf2,JD Sports,343,"['Unit 45 White Rose Sc (Dewsbury Rd)', 'Leeds', 'LS11 8LU', 'United Kingdom']",53.7581482,-1.5738823,Sporting Goods Shop
TS0122,53.7602751909851,-1.57011081173352,LEEDS (WHITE ROSE),LEEDS WHITE ROSE,ENG,White Rose Centre,LS11 8EW,2563,6096,"TM7106,TS0122",59ff22af2a7ab640b4fc2865,JD Sports,6758,"['Unit 3, Bridge Shopping Park', 'Leeds', 'LS5 3BL', 'United Kingdom']",53.81739145504868,-1.6049748659133911,Sporting Goods Shop
TS0122,53.7602751909851,-1.57011081173352,LEEDS (WHITE ROSE),LEEDS WHITE ROSE,ENG,White Rose Centre,LS11 8EW,2563,6096,"TM7106,TS0122",4bf90c63b182c9b6da5b785a,JD Sports,4496,"['132 Briggate', 'Leeds', 'LS1 6HF', 'United Kingdom']",53.7971172,-1.5420968,Sporting Goods Shop
TS0122,53.7602751909851,-1.57011081173352,LEEDS (WHITE ROSE),LEEDS WHITE ROSE,ENG,White Rose Centre,LS11 8EW,2563,6096,"TM7106,TS0122",5128c7dee4b069188d2dfed0,JD Sports,9816,"['Unit G1 Trinity Walk', 'Wakefield', 'WF1 1QS', 'United Kingdom']",53.683906,-1.495606,Sporting Goods Shop
TS0122,53.7602751909851,-1.57011081173352,LEEDS (WHITE ROSE),LEEDS WHITE ROSE,ENG,White Rose Centre,LS11 8EW,2563,6096,"TM7106,TS0122",4c5145ca3940be9a27359408,JD Sports,12781,"['Unit 2 Forster Square (Valley Rd.)', 'Bradford', 'BD1 4AG', 'United Kingdom']",53.79860253079107,-1.7532795667648315,Sporting Goods Shop
TS0127,53.0981281727737,-2.44240318836414,CREWE,CREWE,ENG,Unit 2,CW1 2HH,1704,1921,"TM7331,TS0127",4cc6ad75b2beb1f7138c294c,JD Sports,72,"['Unit 1 14 Queensway (Unit 1)', 'Crewe', 'Cheshire', 'CW1 2HQ', 'United Kingdom']",53.09865450010116,-2.4417704343795776,Sporting Goods Shop
TS0128,53.741930531143,-0.339142739378381,HULL,HULL PRINCES QUAY,ENG,Unit G39,HU1 2PQ,1902,2962,TS0128,52c987b8498eb44b7a145b2c,JD Sports,662,"['Unit 30 St Stephens Shopping Centre', 'Hull', 'Kingston upon Hull', 'HU2 8LN', 'United Kingdom']",53.7454896733268,-0.34721195697784424,Sporting Goods Shop
TS0128,53.741930531143,-0.339142739378381,HULL,HULL PRINCES QUAY,ENG,Unit G39,HU1 2PQ,1902,2962,TS0128,5a8ecf0fa9fe123e9f007560,JD Sports,6005,"['Unit 5D Kingswood Retail Park', 'Hull', 'Kingston upon Hull', 'HU7 3DA', 'United Kingdom']",53.79567010991246,-0.34720659255981445,Sporting Goods Shop
TS0131,53.5662837192497,-0.0868701091549724,GRIMSBY,GRIMSBY,ENG,Freshney Place,DN31 1QL,153,2111,TS0131,4e36cfb11f6e9e21ad5c428a,JD Sports,57,"['28-30 Friargate Freshney Place', 'Grimsby', 'North East Lincolnshire', 'DN31 1QR', 'United Kingdom']",53.56634565632996,-0.08774042129516602,Sporting Goods Shop
TS0132,54.1130490272727,-3.22627259090909,BARROW,BARROW IN FURNESS,ENG,10 Portland Walk,LA14 1DB,1449,2196,"TM7617,TS0132",509ce6fce4b091ce305a85b5,JD Sports,28,"['28 Portland Walk', 'Barrow', 'Cumbria', 'LA14 1DB', 'United Kingdom']",54.112854886240875,-3.2265472412109375,Sporting Goods Shop
TS0141,50.7690107558798,0.284634715399217,EASTBOURNE,EASTBOURNE,ENG,Unit 6,BN21 3NW,1705,4100,"TM7333,TS0141",4cb2dff5db32f04d13ffd24d,JD Sports,131,"['44-45 The Beacon', 'Eastbourne', 'East Sussex', 'BN21 3NW', 'United Kingdom']",50.769021,0.286496,Sporting Goods Shop
TS0147,53.027537606986,-2.17582103157773,HANLEY,HANLEY,ENG,Unit Msu 4-5,ST1 1PS,1861,5305,"TM7497,TS0147",4c8b88822e333704c4a9cd41,JD Sports,51,"['Units 107 & 1096 The Potteries (Quadrant Rd)', 'Hanley', 'Stoke-on-Trent', 'ST1 1PS', 'United Kingdom']",53.027999,-2.175713,Sporting Goods Shop
TS0147,53.027537606986,-2.17582103157773,HANLEY,HANLEY,ENG,Unit Msu 4-5,ST1 1PS,1861,5305,"TM7497,TS0147",5a8ecee13fcee849ab4c6977,JD Sports,3747,"['Unit 11 Castle Walk', 'Stoke-on-Trent', 'ST5 1AN', 'United Kingdom']",53.01128392363246,-2.224821299314499,Sporting Goods Shop
TS0147,53.027537606986,-2.17582103157773,HANLEY,HANLEY,ENG,Unit Msu 4-5,ST1 1PS,1861,5305,"TM7497,TS0147",5a8ecff71108ba6ba7c8c90f,JD Sports,1053,"['Unit 3B, Festival Retail Park', 'Stoke-on-Trent', 'ST1 5SD', 'United Kingdom']",53.0296438,-2.1911678,Sporting Goods Shop
TS0157,53.8167730176622,-3.05381184165118,BLACKPOOL,BLACKPOOL VICTORIA ST,ENG,18/22 Victoria Street,FY1 4RW,1296,3100,"TM7252,TS0157",4c9619a458d4b60c76e63729,JD Sports,114,"['Unit N23 Houndshill (17 Victoria St)', 'Blackpool', 'FY1 4HU', 'United Kingdom']",53.815921663586536,-3.0528307754631214,Sporting Goods Shop
TS0160,53.411248812902,-2.1598757786249,STOCKPORT,STOCKPORT,ENG,37 Mersey Way,SK1 1PW,0937 4872,3300,"TM7945,TS0160",4d13848a9844b60c0661c3d4,JD Sports,161,"['83 Merseyway Sc', 'Stockport', 'SK1 1QW', 'United Kingdom']",53.410218209476476,-2.1615932245368867,Sporting Goods Shop
TS0160,53.411248812902,-2.1598757786249,STOCKPORT,STOCKPORT,ENG,37 Mersey Way,SK1 1PW,0937 4872,3300,"TM7945,TS0160",5a8eceff67af3a74d388fc4b,JD Sports,7678,"['Unit 23 The Birtles Sc', 'Wythenshawe', 'Greater Manchester', 'M22 5RF', 'United Kingdom']",53.37964860824238,-2.2626981139183044,Sporting Goods Shop
TS0160,53.411248812902,-2.1598757786249,STOCKPORT,STOCKPORT,ENG,37 Mersey Way,SK1 1PW,0937 4872,3300,"TM7945,TS0160",4dc5511cd22dafda2fa0acaa,JD Sports,9400,"['Unit C8 Terminal 1 (MAN Airport)', 'Manchester', 'M90 3NW', 'United Kingdom']",53.361734839113225,-2.2745776176452637,Sporting Goods Shop
TS0160,53.411248812902,-2.1598757786249,STOCKPORT,STOCKPORT,ENG,37 Mersey Way,SK1 1PW,0937 4872,3300,"TM7945,TS0160",5056e4bbe4b0e95b0fb662cc,JD Sports,9382,"['Terminal 2 Airside (Manchester Airport)', 'Manchester Airport', 'M90 1QX', 'United Kingdom']",53.366693,-2.279833,Sporting Goods Shop
TS0160,53.411248812902,-2.1598757786249,STOCKPORT,STOCKPORT,ENG,37 Mersey Way,SK1 1PW,0937 4872,3300,"TM7945,TS0160",5a8ecd550881587526bae41b,JD Sports,6048,"['Unit 18 Crown Point North Denton', 'Denton', 'Tameside', 'M34 3JP', 'United Kingdom']",53.459317792838654,-2.117343842983246,Sporting Goods Shop
TS0160,53.411248812902,-2.1598757786249,STOCKPORT,STOCKPORT,ENG,37 Mersey Way,SK1 1PW,0937 4872,3300,"TM7945,TS0160",4b7ec528f964a52010fe2fe3,JD Sports,9749,"['16-18 Arndale Centre, Barbarolli Mall', 'Manchester', 'M4 3AB', 'United Kingdom']",53.4835743595944,-2.2428121987419445,Sporting Goods Shop
TS0160,53.411248812902,-2.1598757786249,STOCKPORT,STOCKPORT,ENG,37 Mersey Way,SK1 1PW,0937 4872,3300,"TM7945,TS0160",4da1ab35b3e7236a011e0e79,JD Sports,9063,"['Unit B Central Retail Park Gt Ancoats St', 'Manchester', 'Greater Manchester', 'M4 6DJ', 'United Kingdom']",53.48240209762607,-2.2263139486312866,Sporting Goods Shop
TS0163,52.2386776333333,-0.893888266666667,NORTHAMPTON,NORTHAMPTON,ENG,5 Wood Street,NN1 2ED,1335,3114,"TM7269,TS0163",4e0476faa8090c0936a0dee2,JD Sports,99,"['18 Abington Street', 'Northampton', 'Northamptonshire', 'NN1 2AJ', 'United Kingdom']",52.237893991964114,-0.8945891261100769,Sporting Goods Shop
TS0164,54.5256559047588,-1.55381732998363,DARLINGTON,DARLINGTON,ENG,16 Cornmill Centre,DL1 1LS,876,2500,TS0164,4e74781b1f6e072f1337d4ab,JD Sports,86,"['Unit 26 34 The Cornmill Sc', 'Darlington', 'DL1 1LS', 'United Kingdom']",54.526276,-1.553008,Sporting Goods Shop
TS0166,51.236625590526,-0.576625205060411,GUILDFORD,GUILDFORD,ENG,The Friary Centre,GU1 4YL,954,10900,"TM7205,TS0166",5a8ecf0731fd144c99e267dd,JD Sports,99,"['35 North Street', 'Guildford', 'Surrey', 'GU1 4TE', 'United Kingdom']",51.235982626996105,-0.5756315588951111,Sporting Goods Shop
TS0166,51.236625590526,-0.576625205060411,GUILDFORD,GUILDFORD,ENG,The Friary Centre,GU1 4YL,954,10900,"TM7205,TS0166",51811256498e62ca7702a95c,JD Sports,9329,"['Wolsey Place, Wolsey Walk', 'Woking', 'Surrey', 'GU21 6GD', 'United Kingdom']",51.319715,-0.559076,Sporting Goods Shop
TS0168,53.7583348666667,-2.69964586666667,PRESTON,PRESTON FISHERGATE,ENG,125/127 Fishergate,PR1 2AH,2552,8800,"TM7017,TS0168",4e32d097c65bfd5a4e2a7801,JD Sports,43,"['17 / 19 Fishergate', 'Preston', 'Lancashire', 'PR1 3NN', 'United Kingdom']",53.757988251094005,-2.699938416481018,Sporting Goods Shop
TS0168,53.7583348666667,-2.69964586666667,PRESTON,PRESTON FISHERGATE,ENG,125/127 Fishergate,PR1 2AH,2552,8800,"TM7017,TS0168",4dca97ccd22da18f4e66c55b,JD Sports,2342,"['Unit G1 Deepdale Retail Park', 'Preston', 'Lancashire', 'PR1 6QY', 'United Kingdom']",53.774864,-2.6776044,Sporting Goods Shop
TS0169,50.8006212,-1.0896174,PORTSMOUTH,PORTSMOUTH,ENG,152/154 Commercial Road,PO1 1EX,930,4100,TS0169,4e4cee9422717c65aca204e0,JD Sports,135,"['222-224 Commercial Road', 'Portsmouth', 'Hampshire', 'PO1 1HG', 'United Kingdom']",50.80153509681172,-1.0883398354053497,Sporting Goods Shop
TS0170,50.2636733661224,-5.05232573500252,TRURO,TRURO,ENG,15/16 King Street,TR1 2RQ,2179,3607,"TM7526,TS0170",5b7f1093a2c00b002c692a87,JD Sports,212,"['Unit 2, Lemon Quay', 'Truro', 'Cornwall', 'TR1 2PU', 'United Kingdom']",50.26224148683408,-5.0503528118133545,Sporting Goods Shop
TS0172,51.4106283,-0.3025727,KINGSTON,KINGSTON UPON THAMES,ENG,34 Clarence Street,KT1 1NR,91,5324,TS0172,4d1b21efeab1224b5491cfe2,JD Sports,167,"['20 Church Street', 'Kingston', 'Greater London', 'KT1 1RJ', 'United Kingdom']",51.4105961,-0.3049785,Sporting Goods Shop
